t,X,Y,Z,V_X,V_Y,V_Z,roll,pitch,yaw,w_roll,w_pitch,w_yaw,a
15.12,0.26468108434333065,0.00016946466004610642,0.0,0.0074647947453251075,9.44204522845448e-06,0.0,0.23455952910198574,0.09003111214508887,-0.07247206005083602,0.09258489469578522,-0.5188945509451204,-0.05734992463377364,0.053703870437089345
15.14,0.26486285556926525,0.00016971112978491317,0.0,0.00908856129673129,1.2323486940336594e-05,0.0,0.2330270478006343,0.08965086591847149,-0.07768923317878247,-0.07662406506757265,-0.019012311330868576,-0.2608586563973228,0.08118854224313839
15.16,0.2650760851587264,0.0001700051069934207,0.0,0.010661479473055327,1.4698860425376576e-05,0.0,0.23437331422693702,0.08483535347722182,-0.07899298915812057,0.06731332131513688,-0.24077562206248332,-0.06518779896690498,0.07864602575269297
15.18,0.2653024016307344,0.0001703048025664315,0.0,0.011315823600399094,1.4984778650540154e-05,0.0,0.23720409045530805,0.08705543100112172,-0.07587287519459752,0.14153881141855165,0.1110038761949945,0.1560056981761526,0.03271726457067067
15.2,0.26556243553827313,0.00017064622654163673,0.0,0.013001695376938295,1.707119876026176e-05,0.0,0.24380456753266025,0.08880392786990386,-0.07522919509816407,0.3300238538676096,0.08742484343910749,0.032184004821672496,0.08429378085044274
15.22,0.2657752075816297,0.00017092330584132936,0.0,0.010638602167828196,1.3853964984631227e-05,0.0,0.2331898605732756,0.07829593518648562,-0.07461255359692788,-0.5307353479692325,-0.5253996341709124,0.030832075061809752,-0.11815505396549858
15.24,0.2660018673199215,0.0001712316720213098,0.0,0.011332986914588807,1.541830899902227e-05,0.0,0.23566555604650155,0.07865805616089905,-0.07794974921420884,0.12378477366129731,0.01810604872067137,-0.16685978086404848,0.03471934804007087
15.26,0.26625451346502876,0.00017155321882977544,0.0,0.012632307255364189,1.6077340423283294e-05,0.0,0.2382996765490746,0.08428609376129229,-0.07292121985788537,0.13170602512865248,0.2814018800196616,0.251426467816174,0.06496615362035614
15.28,0.2664199741937364,0.0001717736191283006,0.0,0.008273036435382117,1.1020014926257836e-05,0.0,0.23094123916712117,0.08962735966807764,-0.07632022135284745,-0.3679218690976717,0.2670632953392674,-0.16995007474810453,-0.21796386288620906
15.3,0.26656234594969513,0.00017197078001625888,0.0,0.007118587797934344,9.858044397912788e-06,0.0,0.2395399403899748,0.0971228036067045,-0.07934494779312842,0.42993506114268215,0.3747721969313431,-0.15123632201404835,-0.05772245229678722
15.32,0.2667402538470943,0.0001722059148539246,0.0,0.008895394869959654,1.1756741883286258e-05,0.0,0.22869221919930577,0.11059500466376114,-0.07572584560470808,-0.5423860595334521,0.6736100528528322,0.18095510942101714,0.08884071797950326
15.34,0.26693164304608424,0.00017244510903105208,0.0,0.009569459949495207,1.1959708856374112e-05,0.0,0.21753388367199417,0.1086531408211934,-0.07160701737844037,-0.5579167763655807,-0.09709319212838731,0.20594141131338528,0.03370327094925606
15.36,0.26715767471228963,0.00017274210885430562,0.0,0.011301583310270003,1.4849991162677044e-05,0.0,0.22120678542246694,0.11175970692469434,-0.07528514424945035,0.1836450875236393,0.15532830517504656,-0.18390634355049895,0.0866064968342411
15.38,0.2673729970570126,0.00017302121470192164,0.0,0.010766117236148202,1.395529238080066e-05,0.0,0.2098990189837719,0.12255403430009755,-0.07426808476414806,-0.5653883219347522,0.5397163687701607,0.05085297426511455,-0.02677318285079134
15.4,0.26762131894752617,0.00017333556828287957,0.0,0.01241609452567787,1.571767904789569e-05,0.0,0.20530964086355405,0.12333672060673075,-0.07253135760738308,-0.2294689060108918,0.03913431533166012,0.08683635783824896,0.08249911659923019
15.42,0.2679444738964542,0.0001737604271010727,0.0,0.016157747446401145,2.1242940909657402e-05,0.0,0.20655001798480283,0.12841368244632817,-0.07532796024569363,0.06201885606243937,0.2538480919798719,-0.1398301319155276,0.18708343754754994
15.44,0.2682408725351687,0.00017415997154967544,0.0,0.014819931935725469,1.9977222430136496e-05,0.0,0.20099948337163825,0.12397234325912128,-0.07723448685978618,-0.27752673065822864,-0.22206695936034432,-0.09532633070462765,-0.06689109502815531
15.46,0.2685789781498794,0.00017463299410276417,0.0,0.01690528073553554,2.3651127654435905e-05,0.0,0.2080230991965104,0.12936631105870824,-0.08015891202297212,0.35118079124360757,0.2696983899793489,-0.14622125815929707,0.10426801398147052
15.48,0.2689202592929229,0.0001750778238681329,0.0,0.017064057152174496,2.2241488268437854e-05,0.0,0.1963171283777558,0.12614659467432007,-0.07467993542536518,-0.5852985409377297,-0.16098581921940872,0.2739488298803472,0.00793863168460325
15.5,0.26931646553233873,0.00017555921114824019,0.0,0.01981031197079188,2.4069364005363042e-05,0.0,0.19670208502816106,0.13115447328385169,-0.06961386052411818,0.019247832520261885,0.250393930476581,0.25330374506234987,0.1373132744850973
15.52,0.2697331389170475,0.00017600601772506483,0.0,0.02083366923543776,2.234032884123206e-05,0.0,0.19414806065223675,0.12444187709419102,-0.0614393005120596,-0.12770121879621596,-0.33562980948303295,0.4087280006029289,0.05116759287343442
15.54,0.270189338176873,0.000176488227250621,0.0,0.022809962991276637,2.4110476277808043e-05,0.0,0.2082580018120389,0.12386007466573258,-0.0605624839819361,0.7054970579901075,-0.029090121422922,0.04384082650617468,0.09881493399407668
15.56,0.2706594922134975,0.00017696416002982874,0.0,0.023507701831225136,2.3796638960387178e-05,0.0,0.20025631353307094,0.12423235051673447,-0.057999991793871275,-0.4000844139483985,0.018613792550094068,0.12812460940324122,0.03488700514892559
15.58,0.2710950207841511,0.00017734108948279693,0.0,0.02177642853268053,1.884647264840946e-05,0.0,0.20220926619558297,0.12810436155745322,-0.04958678463932626,0.09764763312560155,0.19360055203593765,0.42066035772725086,-0.08656390083978643
15.6,0.27151056125550804,0.0001776447952693166,0.0,0.02077702356784796,1.5185289325982788e-05,0.0,0.21297645012333996,0.1250186025406853,-0.04187572061532348,0.5383591963878501,-0.1542879508383956,0.38555320120013903,-0.04997062703664324
15.62,0.27196050741424166,0.00017801684530483296,0.0,0.022497307936681015,1.8602501775818127e-05,0.0,0.2034006144991082,0.12251883930475813,-0.047376539460807054,-0.4787917812115871,-0.12498816179635946,-0.2750409422741788,0.08601442427484961
15.64,0.27238200656579425,0.00017841976161083587,0.0,0.021074957577629637,2.0145815300144885e-05,0.0,0.2097999680886321,0.12864744095985714,-0.05476973491966293,0.3199676794761951,0.30643008275495076,-0.3696597729427938,-0.07111733660545295
15.66,0.2728176410214897,0.00017883569527831272,0.0,0.021781722784771015,2.0796683373843152e-05,0.0,0.20375614356776134,0.13123018564678787,-0.0547046638546367,-0.30219122604353865,0.1291372343465372,0.0032535532513114323,0.03533847573646995
15.68,0.27318512651872173,0.00017913587938986442,0.0,0.018374274861602185,1.5009205577585032e-05,0.0,0.19458599908471802,0.1339089450515494,-0.046802605743307545,-0.45850722415216605,0.13393797023807721,0.3951029055664578,-0.17037293355121066
15.7,0.2735220429528143,0.00017940611536693246,0.0,0.016845821704627038,1.3511798853401862e-05,0.0,0.1954520475482571,0.1356628029526861,-0.045956136511794636,0.04330242317695428,0.08769289505683435,0.042323461575645316,-0.07642284148625733
15.72,0.27394128481430274,0.00017971954762854693,0.0,0.02096209307442143,1.5671613080723415e-05,0.0,0.20211982056306127,0.13183644741557096,-0.04283527972175407,0.3333886507402088,-0.19131777685575652,0.15604283950202832,0.20581400399056454
15.74,0.2743272997636765,0.000179964478046666,0.0,0.019300747468686177,1.224652090595245e-05,0.0,0.21033744065840407,0.13468729404419952,-0.03635475095474125,0.41088100476713985,0.14254233143142728,0.3240264383506412,-0.08306748715185469
15.76,0.27470698234655505,0.00018021513587257692,0.0,0.018984129143929173,1.2532891295546775e-05,0.0,0.20821950492753652,0.13863659909259307,-0.03782536805167236,-0.10589678654337682,0.19746525241967752,-0.07353085484655561,-0.015830791335810276
15.78,0.2750997095827908,0.00018043503330754444,0.0,0.01963636181178769,1.0994871748376309e-05,0.0,0.2009304592631544,0.14309663923984559,-0.0320812830642333,-0.36445228321910567,0.2230020073626254,0.2872042493719528,0.03261186382255115
15.8,0.27546524992572063,0.0001806565036971973,0.0,0.018277017146491287,1.107351948264337e-05,0.0,0.20034340325867303,0.1456363106247598,-0.03471386211397876,-0.029352800224067582,0.12698356924570994,-0.13162895248727305,-0.06796732935390376
15.82,0.2758084092763644,0.00018081857155606736,0.0,0.01715796753218974,8.103392943503064e-06,0.0,0.20364524202997755,0.15412794330957252,-0.027059742362130525,0.16509193856522578,0.42458163424063633,0.3827059875924118,-0.05595240090988404
15.84,0.27617742340412005,0.00018103162747557498,0.0,0.018450706387780767,1.0652795975380786e-05,0.0,0.19769414132638052,0.14724822155249476,-0.03308058611708143,-0.2975550351798509,-0.3439860878538883,-0.30104218774754526,0.06463694340059477
15.86,0.27652577773891723,0.00018122266534150027,0.0,0.017417716739860242,9.551893296264791e-06,0.0,0.19945592328359374,0.1475748000701937,-0.03142105969141492,0.08808909786066048,0.016328925884946926,0.08297632128332554,-0.051649662997706194
15.88,0.27689903452071174,0.0001814431643166169,0.0,0.01866283908972485,1.1024948755830966e-05,0.0,0.20103664383342856,0.15492116577063514,-0.033847098854526074,0.0790360274917419,0.3673182850220721,-0.12130195815555762,0.06225667170542426
15.9,0.2773425985780694,0.00018170552674595574,0.0,0.022178202867885032,1.3118121466942621e-05,0.0,0.2079447316904163,0.1547410623384626,-0.03388971198526644,0.34540439284938723,-0.009005171608627013,-0.0021306565370182926,0.17576885316737512
15.92,0.27774889184215296,0.00018193990461707512,0.0,0.02031466320417542,1.1718893555968132e-05,0.0,0.20448831137311715,0.15900375011880077,-0.03305213874782073,-0.17282101586495793,0.21313438901690865,0.04187866187228556,-0.09317714107336793
15.94,0.2782042967625214,0.00018221677441332328,0.0,0.022770246018423236,1.3843489812407723e-05,0.0,0.20174852023439938,0.15956249472312117,-0.034833766908678024,-0.1369895569358895,0.027937230216019997,-0.08908140804286449,0.12277968576734442
15.96,0.2785832651705309,0.00018250800594987079,0.0,0.018948420400475074,1.4561576827375085e-05,0.0,0.19644734836267813,0.15974913564166277,-0.04403093837851588,-0.2650585935860622,0.009332045927079407,-0.4598585734918925,-0.19109194396485124
15.98,0.2789771614186556,0.00018280093767038562,0.0,0.019694812406235208,1.4646586025740889e-05,0.0,0.2055859649289613,0.15962494290785198,-0.042609565987980956,0.45693082831415854,-0.00620963669053968,0.07106861952674604,0.03731973194597982
16.0,0.2793387111467223,0.00018306480145370227,0.0,0.01807748640333757,1.3193189165832005e-05,0.0,0.21707479021902396,0.15962828100776053,-0.041815211830198706,0.5744412645031318,0.0001669049954277127,0.039717707889112455,-0.08086664542309398
16.02,0.27973224656758994,0.0001833313946303565,0.0,0.01967677104337973,1.332965883271236e-05,0.0,0.22086237537047398,0.15909188554416895,-0.038813943352339134,0.18937925757250118,-0.026819773179578774,0.15006342389297858,0.07996450176080747
16.04,0.2801594810925597,0.00018363880160057625,0.0,0.021361726248490157,1.5370348510986844e-05,0.0,0.22081748236783277,0.1652684566458048,-0.04122587927131309,-0.0022446501320600018,0.3088285550817931,-0.12059679594869793,0.0842484616844196
16.06,0.28056219029687607,0.00018395573869003874,0.0,0.02013546021581738,1.584685447312526e-05,0.0,0.22124008131874204,0.17553887600196608,-0.04509247281546645,0.021129947545463056,0.5135209678080634,-0.19332967720766822,-0.06131298466627012
16.08,0.2809273414575193,0.0001842550555828477,0.0,0.0182575580321621,1.4965844640448337e-05,0.0,0.22418741328707548,0.16738702299493846,-0.046965730092893725,0.14736659841667263,-0.4075926503513814,-0.09366286387136372,-0.09389594364168984
16.1,0.28127620915516316,0.0001845835823977681,0.0,0.017443384882193526,1.6426340746020326e-05,0.0,0.21502551037121184,0.17312197620723427,-0.05395510823981779,-0.45809514579318117,0.28674766061478985,-0.34946890734620356,-0.040708491785678855
16.12,0.28158113578547983,0.0001848404947301007,0.0,0.015246331515832956,1.284561661662894e-05,0.0,0.21800584455547886,0.18508450485128639,-0.04827387115758847,0.1490167092133516,0.5981264322026063,0.2840618541114659,-0.1098527883951551
16.14,0.2818241316285476,0.0001850628697504314,0.0,0.01214979215338679,1.1118751016534693e-05,0.0,0.21715692647677962,0.1931050462007746,-0.05243359893081131,-0.0424459039349625,0.4010270674744108,-0.20798638866114186,-0.15482751147277155
16.16,0.28209583110718667,0.0001853243692950399,0.0,0.013584973931954616,1.3074977230424717e-05,0.0,0.2097782439267933,0.1911257186691374,-0.055144808151195615,-0.368934127499315,-0.09896637658185907,-0.13556046101921543,0.07175947803060018
16.18,0.282361472237675,0.00018557729428154117,0.0,0.01328205652441628,1.264624932506423e-05,0.0,0.2011902437754643,0.18344649054707182,-0.05455303496931653,-0.4294000075664514,-0.38396140610327983,0.02958865909395433,-0.015146259174791328
16.2,0.28263838489906784,0.00018584027648175562,0.0,0.013845633069643083,1.3149110010722754e-05,0.0,0.21101607055205046,0.18579458732503207,-0.05441342246179755,0.4912913388293076,0.11740483889801194,0.0069806253759491415,0.028179074282958558
16.22,0.2828883368016474,0.0001861072670719319,0.0,0.012497595128975506,1.3349529508813326e-05,0.0,0.21782717454206366,0.18031601683759363,-0.06120148720976292,0.34055519950066,-0.2739285243719216,-0.3394032373982687,-0.06740239801130803
16.24,0.2831499924531637,0.0001864071766849086,0.0,0.01308278257581629,1.4995480648834711e-05,0.0,0.21728668294501857,0.1812009582773468,-0.06567237296152924,-0.027024579852254562,0.04424707198765959,-0.22354428758831615,0.029259622320912695
16.26,0.28341235812934734,0.00018669889019871109,0.0,0.013118283809181565,1.4585675690123863e-05,0.0,0.21426642136423074,0.18095459693253138,-0.06370477466226754,-0.15101307903939218,-0.012318067240771722,0.09837991496308476,0.0017750373664859242
16.28,0.2837131907314895,0.0001870199293509475,0.0,0.015041630107107374,1.605195761182151e-05,0.0,0.21173764592240654,0.17016763481029082,-0.06114424223935471,-0.12643877209120993,-0.5393481061120277,0.12802662114564128,0.09616738347430623
16.3,0.2840513499407853,0.00018741961301132595,0.0,0.01690796046479116,1.998418301892233e-05,0.0,0.20667696680812467,0.16896756911117614,-0.06772010220870829,-0.25303395571409365,-0.06000328495573349,-0.32879299846767884,0.09331703929439841
16.32,0.2844004328366241,0.00018785587620545016,0.0,0.01745414479194081,2.1813159706211146e-05,0.0,0.20825526892505777,0.17300871713346386,-0.07160484533849157,0.078915105846655,0.20205740111438647,-0.19423715648916395,0.02730960982300315
16.34,0.2847685636870972,0.00018833339588731897,0.0,0.0184065425236555,2.38759840934406e-05,0.0,0.21555831613115675,0.16625334294209732,-0.07432098403388046,0.36515236030494885,-0.33776870956832683,-0.13580693476944464,0.047619875168928294
16.36,0.28515509399761196,0.0001888394293158095,0.0,0.019326515525737664,2.5301671424526675e-05,0.0,0.2200148402016225,0.1644766710486086,-0.07500980490299443,0.22282620352328772,-0.08883359467443598,-0.03444104345569872,0.04599881110624112
16.38,0.28557807814081393,0.0001894054813549494,0.0,0.021149207160099194,2.8302601956995962e-05,0.0,0.2226392780115652,0.16451429454058578,-0.07667515198381906,0.13122189049713337,0.0018811745988582497,-0.08326735404123148,0.09113507800318499
16.4,0.28600475395971897,0.00018996295169320177,0.0,0.021333790945252732,2.7873516912618394e-05,0.0,0.21757492597198255,0.15695771593046567,-0.07485936159385842,-0.25321760197913146,-0.3778289305060053,0.09078951949803213,0.009228796192980514
16.42,0.2864176154755795,0.0001905128974916509,0.0,0.020643075793024244,2.7497289922457005e-05,0.0,0.2139412805859198,0.16733034270315317,-0.07631991204231175,-0.18168226930313755,0.5186313386343743,-0.07302752242266658,-0.03453535316253776
16.44,0.2868001046798818,0.00019102294231887097,0.0,0.019124460215116493,2.550224136100306e-05,0.0,0.21580562383868604,0.16231602064107267,-0.07640319860506774,0.09321716263831197,-0.2507161031040254,-0.0041643281377992634,-0.07593140895791767
16.46,0.2872336176984865,0.0001916226306970645,0.0,0.021675650930232597,2.9984418909676702e-05,0.0,0.2036474924856999,0.16737445221417038,-0.07925849905848818,-0.6079065676493063,0.25292157865488485,-0.14276502267102237,0.12756050970013158
16.48,0.2877044948351115,0.00019227973065895183,0.0,0.023543856831251195,3.285499809436687e-05,0.0,0.2042669085118177,0.16677771622450843,-0.0799551032895587,0.03097080130588984,-0.02983679948309713,-0.03483021155352565,0.09341076712411404
16.5,0.28816832842895723,0.00019291342273967843,0.0,0.023191679692285447,3.168460403632992e-05,0.0,0.21337226751664867,0.17307686965582214,-0.07827776950289198,0.45526795024154887,0.3149576715656854,0.0838666893333363,-0.017608617469069717
16.52,0.28858234540017924,0.00019349823923637494,0.0,0.020700848561101222,2.924082483482541e-05,0.0,0.21501258819103228,0.17446358678129661,-0.08093265999671878,0.08201603371917975,0.06933585627372375,-0.13274452469134024,-0.12454209840031814
16.54,0.28901757421575297,0.00019414066504116142,0.0,0.021761440778686306,3.212129023932357e-05,0.0,0.20726622294703892,0.1700946527924444,-0.08457220481565263,-0.3873182621996678,-0.21844669944261066,-0.18197724094669226,0.05302975997733973
16.56,0.2894219953023773,0.00019467421901631242,0.0,0.020221054331214225,2.6677698757550342e-05,0.0,0.2115399623966415,0.16550012779899465,-0.07559045310231535,0.21368697248012916,-0.22972624967248778,0.4490875856668636,-0.0770202046415121
16.58,0.28983884154680284,0.00019519679318326933,0.0,0.02084231222127721,2.6128708347845387e-05,0.0,0.20698149294651857,0.16233640457633547,-0.07182811159820292,-0.2279234725061459,-0.15818616113295897,0.18811707520562168,0.031062798463568388
16.6,0.2903050423882222,0.00019575906606795104,0.0,0.023310042070967648,2.811364423408543e-05,0.0,0.21203226609988882,0.16867854180282177,-0.06910293749851834,0.25253865766851213,0.3171068613243155,0.13625870498422887,0.123387389186236
16.62,0.29076948821865495,0.00019631095672344184,0.0,0.023222291521638645,2.7594532774539198e-05,0.0,0.22458400961565295,0.16679556733870332,-0.06808326904320039,0.627587175788206,-0.09414872320592226,0.050983422765897624,-0.0043876861233709845
16.64,0.2912694815203916,0.00019693851364707126,0.0,0.024999665086833767,3.13778461814715e-05,0.0,0.2266704860596124,0.17270732145133952,-0.07191365188690729,0.10432382219797343,0.29558770563180964,-0.1915191421853449,0.08886960177546376
16.66,0.2916837818472669,0.00019746330928113184,0.0,0.020715016343763958,2.6239781703028405e-05,0.0,0.2154520284204687,0.18401542136433324,-0.07257672008928373,-0.5609228819571844,0.5654049956496855,-0.033153410118821905,-0.21423292769340715
16.68,0.2920836525942635,0.00019798441222343627,0.0,0.01999353734982874,2.605514711522155e-05,0.0,0.22394460680647135,0.1833286389464224,-0.07466658316062492,0.42462891930013175,-0.03433912089554272,-0.10449315356705953,-0.036074156247372084
16.7,0.2924345471250084,0.00019843705102856455,0.0,0.01754472653724541,2.263194025641362e-05,0.0,0.22262959129913307,0.18725959826066307,-0.07390904252016495,-0.06575077536691483,0.19654796571203295,0.03787703202299877,-0.12244109177125856
16.72,0.2928258412223309,0.0001989353082323991,0.0,0.019564704866126877,2.4912860191727402e-05,0.0,0.22995141916737877,0.20194598599213753,-0.07295796092360007,0.3660913934122855,0.7343193865737223,0.04755407982824378,0.1010003707494107
16.74,0.29328509697635324,0.0001994851461569406,0.0,0.022962787701116538,2.749189622707401e-05,0.0,0.2265528603714456,0.20763322107334153,-0.06859658733610599,-0.1699279397966594,0.28436175406020014,0.2180686793747038,0.16990563424097282
16.76,0.29368683156952896,0.00020005260110557695,0.0,0.020086729658785763,2.8372747431818063e-05,0.0,0.23002453444081136,0.21169179215295283,-0.08093092442110189,0.17358370346828825,0.20292855398056514,-0.6167168542497949,-0.14380340696997645
16.78,0.29410306474348774,0.00020064986917796897,0.0,0.020811658697937684,2.986340361960153e-05,0.0,0.23218655576617886,0.2135420012395834,-0.08221573492829319,0.10810106626837476,0.09251045433152771,-0.06424052535956486,0.03624689343629225
16.8,0.29448100491064183,0.00020116332050642655,0.0,0.0188970083577047,2.5672566422878728e-05,0.0,0.2420620056639387,0.2117872526995203,-0.07783924166782374,0.4937724948879917,-0.0877374270031536,0.21882466302347203,-0.09573348867967167
16.82,0.29482805902908965,0.00020166789210479143,0.0,0.01735270592239213,2.5228579918243475e-05,0.0,0.24965521539034236,0.21162704244196026,-0.08330056075557521,0.3796604863201826,-0.008010512878002139,-0.27306595438757325,-0.07721561319893722
16.84,0.2951468317315651,0.0002020905776324557,0.0,0.015938635123771357,2.1134276383213765e-05,0.0,0.2533143856731798,0.2171565447353101,-0.07597288731066124,0.18295851414187442,0.27647511466749236,0.3663836722456988,-0.07070395082256409
16.86,0.2954929282454731,0.0002025474629969879,0.0,0.017304825695399345,2.2844268226609174e-05,0.0,0.2690639040501715,0.21639915206754493,-0.07563667026558568,0.7874759188495841,-0.03786963338825895,0.016810852253777573,0.06831002927150384
16.88,0.29579261397965273,0.00020293783937901336,0.0,0.014984286708984017,1.9518819101273843e-05,0.0,0.2639538576257744,0.21849043796655435,-0.07463453848422122,-0.25550232121985483,0.10456429495047069,0.05010658906822318,-0.11602779137756535
16.9,0.29611331881148867,0.0002033618926430131,0.0,0.0160352415917973,2.120266319998748e-05,0.0,0.25951301096800283,0.2284559897327752,-0.07575953258089954,-0.22204233288857744,0.4982775883110433,-0.056249704833916114,0.05254873537447028
16.92,0.296459254849009,0.00020379769216045235,0.0,0.017296801876014553,2.1789975871962833e-05,0.0,0.25178614622085904,0.24036797559372963,-0.07217941222054232,-0.38634323735718934,0.5955992930477216,0.17900601801786079,0.0630792366495546
16.94,0.29680558537608587,0.00020422655749306585,0.0,0.017316526353845754,2.1443266630675148e-05,0.0,0.2517146204393248,0.2374456376392878,-0.07095002911188486,-0.003576289076712806,-0.14611689772209135,0.061469155432873124,0.0009860260069171772
16.96,0.29713046510137175,0.00020464034191804064,0.0,0.016243986264293787,2.0689221248739708e-05,0.0,0.25418386106246893,0.2436469292382889,-0.07297497047171206,0.12346203115720697,0.31006457995005415,-0.10124706799136002,-0.05362710098533942
16.98,0.29745051420330143,0.00020506987272241883,0.0,0.016002455096483983,2.147654021890989e-05,0.0,0.25381160840415573,0.24956188720573244,-0.07689534929971528,-0.01861263291565898,0.29574789837217635,-0.19601894140016118,-0.012076250250020338
17.0,0.2977385073592197,0.00020546489285896331,0.0,0.014399657795912657,1.975100682722404e-05,0.0,0.2541814635410794,0.2569921600529646,-0.07858857749886662,0.018492756846182623,0.3715136423616072,-0.08466140995756666,-0.08014025579324563
17.02,0.2980352056483845,0.00020588086063238838,0.0,0.014834914458238072,2.079838867125308e-05,0.0,0.2533201292448962,0.2574444931156934,-0.08032800688713419,-0.04306671480915962,0.022616653136438628,-0.08697146941337891,0.021763130025911823
17.04,0.2983693525780889,0.00020631851249375835,0.0,0.016707346485218967,2.188259306849891e-05,0.0,0.24491552297827818,0.25528587992810725,-0.0750436050271204,-0.4202303133309025,-0.10793065937930729,0.2642200930006895,0.09362239315774541
17.06,0.2987282314090921,0.0002067809957753021,0.0,0.01794394155016177,2.3124164077188323e-05,0.0,0.24466741240268966,0.2547652783212958,-0.07383641265488981,-0.012405528779425693,-0.02603008034057121,0.0603596186115297,0.06183035916792689
17.08,0.2990668195555163,0.00020719212292277496,0.0,0.016929407321210073,2.0556357373643158e-05,0.0,0.248551290415203,0.25946166622932737,-0.06957077223608465,0.194193900625667,0.23481939540157742,0.21328202094025756,-0.05072702254720295
17.1,0.29942128241967775,0.0002076271994579491,0.0,0.017723143208073985,2.1753826758706343e-05,0.0,0.24234802818428547,0.25516517525982874,-0.07032622943732557,-0.31016311154587656,-0.21482454847493188,-0.03777286006204537,0.039686946361023795
17.12,0.29976598352448397,0.0002080904704628682,0.0,0.017235055240312137,2.3163550245954976e-05,0.0,0.237083094722863,0.24548024759729412,-0.07700427123941105,-0.26324667307112326,-0.4842463831267304,-0.333902090104274,-0.024405166063431082
17.14,0.3000595660719283,0.00020846995079223048,0.0,0.014679127372215533,1.8974016468113973e-05,0.0,0.2294600826437643,0.24541859674094438,-0.07405961069881832,-0.381150603954935,-0.003082542817487472,0.14723302702963595,-0.12779773488514803
17.16,0.3003796982628957,0.00020888486359247027,0.0,0.016006609548369185,2.0745640011988897e-05,0.0,0.2211624602666398,0.23635886499118464,-0.07425913319367729,-0.41488111885622525,-0.45298658748798676,-0.00997612474294808,0.06637424469509205
17.18,0.30067596717595174,0.0002092924588439053,0.0,0.014813445652801835,2.0379762571751573e-05,0.0,0.218999149037606,0.23623832849459092,-0.07882525602184909,-0.10816556145168901,-0.00602682482968572,-0.22830614140858985,-0.05965868007947418
17.2,0.30092760640336974,0.00020960924112426696,0.0,0.012581961370901085,1.5839114018082992e-05,0.0,0.21315358281633642,0.22984860777453672,-0.07212817448023053,-0.2922783110634791,-0.3194860360027095,0.33485407708092824,-0.11157565031739865
17.22,0.30112746929251843,0.00020984555058968298,0.0,0.009993144457434723,1.1815473270801023e-05,0.0,0.20093671293213444,0.2341793688088961,-0.06774408583663556,-0.6108434942100991,0.21653805171796786,0.21920443217974792,-0.12944188352768426
17.24,0.3013531786671442,0.0002100963441978401,0.0,0.011285468731287059,1.2539680407855136e-05,0.0,0.19645642053864218,0.24045951194440116,-0.06366332540017765,-0.2240146196746129,0.31400715677525326,0.2040380218228954,0.06461700867417211
17.26,0.30158493504015504,0.00021034657454630583,0.0,0.011587818650544462,1.2511517423287196e-05,0.0,0.1894353593963343,0.23501621741980055,-0.061862968925507245,-0.3510530571153939,-0.2721647262300304,0.09001782373352003,0.015117390088394682
17.28,0.30181157493937755,0.000210602025072514,0.0,0.011331994961124785,1.2772526310408135e-05,0.0,0.1893184446276462,0.2362044060790479,-0.06457923286400655,-0.005845738434406051,0.05940943296236818,-0.13581319692496485,-0.01279122157402727
17.3,0.3021061030349548,0.0002109298901678607,0.0,0.014726404778860863,1.6393254767334735e-05,0.0,0.18365677526761073,0.22545389714848482,-0.06378093884970464,-0.2830834680017721,-0.5375254465281546,0.03991470071509534,0.1697214728389822
17.32,0.302434638068392,0.00021130034950092203,0.0,0.016426751671860036,1.8522966653066725e-05,0.0,0.18557412710239904,0.21591183602463368,-0.0646072567889448,0.09586759173941521,-0.47710305619255744,-0.041315896962008325,0.08501754192989128
17.34,0.30278867566782364,0.00021170818082423448,0.0,0.017701879971581996,2.0391566165622226e-05,0.0,0.17859155210792169,0.22152194723747076,-0.06600147351793564,-0.34912874972386737,0.28050556064185383,-0.06971083644954189,0.06375726359013976
17.36,0.30311097777428103,0.00021208111988422606,0.0,0.01611510532286839,1.86469529995788e-05,0.0,0.18635804921133683,0.22829995283132432,-0.06629750221453905,0.38832485517075754,0.33890027969267805,-0.014801434830170025,-0.07933899908197935
17.38,0.303432379214489,0.00021244750311811677,0.0,0.01607007201039986,1.8319161694534913e-05,0.0,0.17819982914989657,0.2276312830007968,-0.06531459186866703,-0.40791100307201333,-0.03343349152637553,0.04914551729360042,-0.002251738147730055
17.4,0.30371326500190116,0.0002127568845383726,0.0,0.01404428937060739,1.546907101279159e-05,0.0,0.1760499245053126,0.22854009847598283,-0.06310836384889644,-0.10749523222919889,0.04544077375930224,0.1103114009885295,-0.10128998314710434
17.42,0.30404136507683077,0.00021313998004089983,0.0,0.016405003746480323,1.9154775126361236e-05,0.0,0.16599577528131026,0.2250985842475158,-0.06689954421692917,-0.502707461200116,-0.17207571142335162,-0.18955901840163653,0.11803659592598455
17.44,0.30436805562631725,0.00021352758551558838,0.0,0.016334527474322402,1.9380273734427717e-05,0.0,0.16581359797598993,0.22768438533433472,-0.06797915467715082,-0.009108865266017186,0.12929005434094545,-0.053980523011082096,-0.0035236794467738055
17.46,0.3047298645686719,0.00021394960925810155,0.0,0.018090447117731976,2.110118712565863e-05,0.0,0.17203181317211516,0.2306549725048558,-0.06683131759219282,0.31091075980626076,0.1485293585260544,0.05739185424789959,0.08779690344063928
